newsgroup,message_id_hash,replacement_char_count,nb_body_length,matched_similarity,shuffled_similarity
no.alt.diskusjoner,0f923eba6cec0925,1,388,0.9914440074221758,0.09550453938827755
no.alt.diskusjoner,1173d5a22de3b042,36,1870,0.9647702220926634,0.1269980716251507
no.alt.diskusjoner,12d92dde3414f281,37,2108,0.9828930023499878,0.2933303677681384
no.alt.diskusjoner,168521096114096e,7,875,0.991427126630227,0.19044312113842435
no.alt.diskusjoner,19cc3da64dd695a2,4,559,0.9890467389600505,0.4065001357146387
no.alt.diskusjoner,1a59fcc83051eb71,11,338,0.9280403725638179,0.16972389331150659
no.alt.diskusjoner,1da0c5f0bcd98203,396,20192,0.9814530651512134,0.2900894453831072
no.alt.diskusjoner,201056b8253c3a85,9,758,0.9768530502500975,0.21061078299287675
no.alt.diskusjoner,2ba7beff8664530d,3,271,0.9708595877420013,0.355074862340914
no.alt.diskusjoner,2c0adbfcf167cdba,9,1093,0.9647168223322415,0.308522765132018
no.alt.diskusjoner,31517bc44d740f9d,3,565,0.9843595251392107,0.3794655247485757
no.alt.diskusjoner,39ef76eb7d41afbd,11,473,0.9644764859547665,0.2802748380628763
no.alt.diskusjoner,3d8331c270941f66,6,414,0.9610916185173772,0.08705580441359702
no.alt.diskusjoner,46394efda1f0e7d5,262,17285,0.9918532687313449,0.25486805977449667
no.alt.diskusjoner,54224e0a676a9190,4,507,0.9768389061623156,0.2906539628301695
no.alt.diskusjoner,5c72adbed3c6fe7d,76,3657,0.9599309036225772,0.23415817054274174
no.alt.diskusjoner,603615305fa30ddb,4,300,0.9629842185495308,0.10042776832760655
no.alt.diskusjoner,62012e16796a2921,2,393,0.9869478438427521,0.1840831897999121
no.alt.diskusjoner,76fe22cc5ea88fb0,24,1386,0.9811271042628225,0.1725599584844493
no.alt.diskusjoner,7e02809d06a6c5d8,36,1805,0.9628320876682718,0.22515506169577806
no.alt.diskusjoner,879d4fd4c6f5f5c2,5,414,0.9630563539088792,0.5163552555413685
no.alt.diskusjoner,88358e5edbd7f722,44,2001,0.9850298130095476,0.48687504964894845
no.alt.diskusjoner,886ad9ec02272086,19,1215,0.97688196993521,0.28308808265579
no.alt.diskusjoner,9bdb752850e01602,6,463,0.9696551202770447,0.31958150433211907
no.alt.diskusjoner,9ed06c8247a1b565,11,1350,0.9888648063758363,0.24217408966340503
no.alt.diskusjoner,a718531083c09453,24,1469,0.9729702133485114,0.2676205463427466
no.alt.diskusjoner,ab5e48f2d5e6cae9,13,696,0.9674221281413701,0.27597107291086753
no.alt.diskusjoner,add80e5423b0965c,13,592,0.9706698750120758,0.22533765450307736
no.alt.diskusjoner,b1b54eda90e0dfb6,11,520,0.966196106064697,0.3692686997455197
no.alt.diskusjoner,c315c315491b4d9f,9,624,0.9712958197250048,0.33834221896337885
no.alt.diskusjoner,c8b13a8a53eca60f,33,1561,0.9708462542905588,0.4461118001675161
no.alt.diskusjoner,cc40c959193a27ec,87,5164,0.9719900338336038,0.20938265402218245
no.alt.diskusjoner,d723eedbac59983a,22,964,0.9678876332662479,0.08876779984527305
no.alt.diskusjoner,dad206d0e50f7fbd,6,418,0.9355037994550625,0.24260836703474037
no.alt.diskusjoner,e74872ccf0fee9a1,14,1110,0.9881376986320967,0.17506157865664507
no.alt.diskusjoner,f0d90d62927077c6,6,475,0.9668950273219513,0.4718456552240777
no.alt.diskusjoner,f49cf12851b32b77,27,1402,0.9829905298603614,0.4233123569628153
no.alt.diskusjoner,f6988d5297ca2149,16,672,0.9743447162775744,0.21047275250870986
no.alt.diskusjoner,fa99feeea8bbe5bf,1,225,0.9736745846168461,0.4836709591378802
no.alt.diskusjoner,fd52aa9ded58ee52,17,880,0.9536885636451605,0.3660593774607276
no.alt.fan.de-lillos,0d659d15feeff857,13,558,0.9789412811718954,0.28075738204201584
