newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.pressemeldinger.diskusjon,no.vr,79,166,2,0.00823045267489712
no.it.os.os2,no.sport.diverse,331,1507,15,0.008228195282501372
no.org.isoc-no,no.reiser,53,1050,9,0.008226691042047532
no.elektronikk,no.pressemeldinger.diskusjon,2250,79,19,0.008225108225108226
no.eunet.diverse,no.vit.diverse,141,473,5,0.008210180623973728
no.alt.amiga,no.it.emacs,343,394,6,0.008207934336525308
no.ai,no.test,254,6386,54,0.008199210446401458
no.alt.irctreff,no.alt.sjokolade,82,656,6,0.00819672131147541
no.prat.seksualitet,no.sources.list,883,101,8,0.00819672131147541
no.sources.list,no.spill.sjakk,101,145,2,0.00819672131147541
no.alt.fan.de-lillos,no.skole.diverse,176,563,6,0.008185538881309686
no.eunet.drift,no.slekt,135,1836,16,0.008184143222506393
no.alt.irctreff,no.prat.politikk,82,1150,10,0.008183306055646482
no.alt.pompelog,no.vit.diverse,143,473,5,0.008183306055646482
no.eunet.diverse,no.vitser,141,3555,30,0.008183306055646482
no.alt.tegneserier,no.org.dnd,1043,66,9,0.008181818181818182
no.audio,no.slekt.programmer,2492,589,25,0.008180628272251309
no.alt.pompel-og-pilt,no.sport.volleyball,329,164,4,0.0081799591002045
no.bibsys,no.eunet.drift,235,135,3,0.008174386920980926
no.general,no.it.os.os2,7075,331,60,0.008167710318540702
no.norsk.fagord,no.slekt.etterlysning,243,1240,12,0.008157715839564922
no.eunet.hjelp,no.marked,244,8430,70,0.008135750813575081
no.slekt.etterlysning,no.uninett.hjelp,1240,124,11,0.008130081300813009
no.alkohol,no.folklore.generelt,1192,49,10,0.008123476848090982
no.reiser,no.uninett.katalog,1050,68,9,0.008115419296663661
no.biz.diskusjoner,no.org.dnd,431,66,4,0.008113590263691683
no.eunet.diverse,no.it.diverse,141,605,6,0.008108108108108109
no.audio,no.slekt.etterlysning,2492,1240,30,0.008103727714748784
no.sport.fotball,no.tungregning,629,118,6,0.008097165991902834
no.slekt.etterlysning,no.student.samfund,1240,255,12,0.008091706001348618
no.ms-windows,no.standard,3235,129,27,0.008091099790230746
no.eunet.diverse,no.mswindow,141,358,4,0.00808080808080808
no.biz.annonser,no.folklore.generelt,2197,49,18,0.00807899461400359
no.alt.god.jul,no.biz,570,55,5,0.008064516129032258
no.org.dnd,no.unix,66,1435,12,0.008059100067159167
no.prat.politikk,no.sources.list,1150,101,10,0.008058017727639
no.sport.fotball,no.tegnsett,629,249,7,0.008036739380022962
no.marked,no.musikk.klassisk,8430,229,69,0.008032596041909196
no.elektronikk,no.eunet.drift,2250,135,19,0.008030431107354184
no.marked.jobb,no.pressemeldinger.diskusjon,2181,79,18,0.008028545941123996
no.jus,no.sport.volleyball,1851,164,16,0.0080040020010005
no.marked.data,no.prat.ufo,7987,327,66,0.008001939864209506
no.eunet.drift,no.norsk.fagord,135,243,3,0.008
no.org.dnd,no.video,66,942,8,0.008
no.org.efn.nyheter,no.uninett.hjelp,2,124,1,0.008
no.ai,no.sport.fotball,254,629,7,0.007990867579908675
no.eunet.hjelp,no.musikk,244,3667,31,0.007989690721649484
no.alt.motorsykler,no.it.os.os2,1688,331,16,0.00798801797304044
no.marked.bil,no.tex,1423,218,13,0.007985257985257985
no.uninett.drift,no.vitser,112,3555,29,0.007971412864211104
no.org.isoc-no,no.tele,53,2097,17,0.007969995311767463
no.amiga,no.musikk.klassisk,1543,229,14,0.007963594994311717
no.bibsys,no.spill.sjakk,235,145,3,0.007957559681697613
no.alt.fan.de-lillos,no.it.os.os2,176,331,4,0.007952286282306162
no.org.dnd,no.religion,66,1583,13,0.007946210268948655
no.biz.annonser.data,no.mswindow,1548,358,15,0.007932310946589107
no.net,no.velkommen,1216,55,10,0.007930214115781126
no.marked,no.sources.wanted,8430,218,68,0.007925407925407926
no.hobby.diverse,no.radio_tv,817,583,11,0.007919366450683946
no.biz,no.prat.ufo,55,327,3,0.0079155672823219
no.folklore.generelt,no.slekt.programmer,49,589,5,0.007898894154818325
no.elektronikk,no.folklore.generelt,2250,49,18,0.00789127575624726
no.biz,no.psykologi,55,584,5,0.007886435331230283
no.alt.pompel-og-pilt,no.biz,329,55,3,0.007874015748031496
no.audio,no.uninett.katalog,2492,68,20,0.007874015748031496
no.eunet.diverse,no.norsk.fagord,141,243,3,0.007874015748031496
no.eunet.diverse,no.prat.seksualitet,141,883,8,0.007874015748031496
no.film,no.sources.list,2587,101,21,0.007874015748031496
no.alt.irctreff,no.religion,82,1583,13,0.007869249394673124
no.biz.annonser.data,no.tungregning,1548,118,13,0.007864488808227465
no.eunet.drift,no.prat.politikk,135,1150,10,0.00784313725490196
no.alt.pompelog,no.norsk.fagord,143,243,3,0.007832898172323759
no.alt.gledesutbrudd,no.folklore.generelt,1753,49,14,0.007829977628635347
no.alt.fan.de-lillos,no.slekt.etterlysning,176,1240,11,0.007829181494661922
no.alt.amiga,no.hobby.diverse,343,817,9,0.007819287576020852
no.marked.bil,no.uninett.hjelp,1423,124,12,0.007817589576547232
no.musikk.klassisk,no.slekt,229,1836,16,0.007808687164470474
no.amiga,no.eunet.drift,1543,135,13,0.007807807807807808
no.ms-windows,no.uninett.hjelp,3235,124,26,0.007800780078007801
no.musikk.klassisk,no.telepost,229,417,5,0.0078003120124804995
no.marked.diskusjon,no.slekt.programmer,187,589,6,0.007792207792207792
no.org.decus,no.sport.fotball,18,629,5,0.00778816199376947
no.kultur.fritid.friluftsliv,no.sport.volleyball,95,164,2,0.007782101167315175
no.eunet.drift,no.ms-windows,135,3235,26,0.00777511961722488
no.mac,no.sport.fotball,2742,629,26,0.007772795216741405
no.biz,no.pressemeldinger,55,334,3,0.007772020725388601
no.folklore.generelt,no.sport.diverse,49,1507,12,0.007772020725388601
no.bil,no.org.isoc-no,2153,53,17,0.0077661032434901784
no.sport.fotball,no.typografi,629,280,7,0.007760532150776054
no.ms-windows,no.spill.sjakk,3235,145,26,0.007751937984496124
no.org.isoc-no,no.sport.diverse,53,1507,12,0.007751937984496124
no.prat.ufo,no.radio_tv,327,583,7,0.007751937984496124
no.biz.nettilbydere,no.kultur.fritid.friluftsliv,686,95,6,0.007741935483870968
no.folklore.overtro,no.test,130,6386,50,0.007732755954222085
no.audio,no.tungregning,2492,118,20,0.007722007722007722
no.sport.orientering,no.tungregning,143,118,2,0.007722007722007722
no.sources.list,no.vitser,101,3555,28,0.007717750826901874
no.bil,no.uninett.katalog,2153,68,17,0.007713248638838476
no.it.os.os2,no.marked,331,8430,67,0.007706464228203359
no.marked.bolig,no.telepost,892,417,10,0.007698229407236336
no.alt.troll,no.uninett.hjelp,7,124,1,0.007692307692307693
no.eunet.hjelp,no.org.decus,244,18,2,0.007692307692307693
no.org.dnd,no.slekt.programmer,66,589,5,0.007692307692307693
no.org.efn.nyheter,no.standard,2,129,1,0.007692307692307693
no.hobby.diverse,no.sources.list,817,101,7,0.007683863885839737
no.biz.nettilbydere,no.sources.list,686,101,6,0.0076824583866837385
no.alt.fan.de-lillos,no.ms-windows,176,3235,26,0.007680945347119645
no.alt.flame,no.uninett.drift,2514,112,20,0.007674597083653108
no.spill.sjakk,no.tegnsett,145,249,3,0.0076726342710997444
no.alt.pompelog,no.musikk,143,3667,29,0.0076699285903200215
no.it.os.os2,no.prat.ufo,331,327,5,0.007656967840735069
no.eunet.drift,no.reiser,135,1050,9,0.007653061224489796
no.alt.sjokolade,no.eunet.drift,656,135,6,0.007643312101910828
no.alt.radio_tv.irma1000,no.bolig,209,978,9,0.007640067911714771
no.alt.flame,no.uninett.hjelp,2514,124,20,0.007639419404125287
no.alt.radio_tv.irma1000,no.marked.diskusjon,209,187,3,0.007633587786259542
no.kultur.fritid.friluftsliv,no.x,95,301,3,0.007633587786259542
no.slekt,no.spill.sjakk,1836,145,15,0.0076297049847405905
no.musikk.klassisk,no.perl,229,564,6,0.007623888182973317
no.marked.bil,no.sport.volleyball,1423,164,12,0.007619047619047619
no.eunet.diverse,no.reiser,141,1050,9,0.007614213197969543
no.alt.amiga,no.marked.diskusjon,343,187,4,0.0076045627376425855
no.amiga,no.slekt.etterlysning,1543,1240,21,0.007603186097031137
no.eunet.diverse,no.religion,141,1583,13,0.007597895967270602
no.marked.bil,no.x,1423,301,13,0.007597895967270602
no.alt.fan.de-lillos,no.mac,176,2742,22,0.007596685082872928
no.film,no.it.os.os2,2587,331,22,0.007596685082872928
no.pressemeldinger.diskusjon,no.student.nett,79,452,4,0.007590132827324478
no.eunet.diverse,no.pc,141,7028,54,0.007589599437807449
no.prat.aksjer,no.radio_tv,480,583,8,0.007582938388625593
no.amiga,no.org.isoc-no,1543,53,12,0.007575757575757576
no.general,no.uninett.drift,7075,112,54,0.00757044721715968
no.alt.irctreff,no.multimedia,82,1383,11,0.007565337001375516
no.c,no.sport.volleyball,1036,164,9,0.007556675062972292
no.spill.sjakk,no.student.samfund,145,255,3,0.007556675062972292
no.musikk,no.uninett.katalog,3667,68,28,0.007553277582951173
no.alt.radio-tv.irma-1000,no.mswindow,309,358,5,0.0075528700906344415
no.org.decus,no.tegnsett,18,249,2,0.007547169811320755
no.biz.annonser.data,no.slekt.programmer,1548,589,16,0.007543611504007544
no.pressemeldinger.diskusjon,no.slekt.programmer,79,589,5,0.007541478129713424
no.alt.troll,no.it.emacs,7,394,3,0.007537688442211055
no.pressemeldinger,no.uninett.katalog,334,68,3,0.007518796992481203
no.pressemeldinger.diskusjon,no.velkommen,79,55,1,0.007518796992481203
no.alt.mat,no.biz,1286,55,10,0.007513148009015778
no.ms-windows,no.tungregning,3235,118,25,0.007512019230769231
no.marked.diskusjon,no.test,187,6386,49,0.0075107296137339056
no.linux,no.uninett.katalog,3019,68,23,0.007506527415143603
no.amiga,no.uninett.katalog,1543,68,12,0.0075046904315197
no.musikk.klassisk,no.pc,229,7028,54,0.007496876301541024
no.alt.fan.de-lillos,no.marked,176,8430,64,0.007492390540856942
no.org.nobug.diverse,no.radio_tv,90,583,5,0.0074850299401197605
no.alt.mat,no.it.os.os2,1286,331,12,0.007476635514018692
no.mswindow,no.student.nett,358,452,6,0.007462686567164179
no.slekt.etterlysning,no.uninett.drift,1240,112,10,0.007451564828614009
no.uninett.katalog,no.vit.diverse,68,473,4,0.0074487895716946
no.linux,no.musikk.klassisk,3019,229,24,0.007444168734491315
no.alt.amiga,no.it.diverse,343,605,7,0.007438894792773645
no.biz,no.unix,55,1435,11,0.0074374577417173765
no.unix,no.velkommen,1435,55,11,0.0074374577417173765
no.alt.fan.de-lillos,no.kultur.fritid.friluftsliv,176,95,2,0.007434944237918215
no.amiga,no.mswindow,1543,358,14,0.007419183889772125
no.alt.radio_tv.irma1000,no.prat.politikk,209,1150,10,0.007412898443291327
no.alt.fan.de-lillos,no.pc,176,7028,53,0.007411550832051461
no.alt.amiga,no.vit.diverse,343,473,6,0.007407407407407408
no.alt.gullkorn,no.standard,7,129,1,0.007407407407407408
no.sport.orientering,no.standard,143,129,2,0.007407407407407408
no.alt.motorsykler,no.tex,1688,218,14,0.007399577167019027
no.alt.radio_tv.irma1000,no.slekt,209,1836,15,0.007389162561576354
no.bibsys,no.radio_tv,235,583,6,0.007389162561576354
no.musikk.gitar,no.pressemeldinger.diskusjon,1148,79,9,0.007389162561576354
no.musikk.klassisk,no.slekt.programmer,229,589,6,0.007389162561576354
no.pressemeldinger.diskusjon,no.sykkel,79,1148,9,0.007389162561576354
no.elektronikk,no.uninett.katalog,2250,68,17,0.007388092133854845
no.biz,no.sources.wanted,55,218,2,0.007380073800738007
no.biz.annonser.data,no.org.nobug.diverse,1548,90,12,0.007380073800738007
no.tex,no.velkommen,218,55,2,0.007380073800738007
no.film,no.spill.sjakk,2587,145,20,0.007374631268436578
no.sport.fotball,no.velkommen,629,55,5,0.007363770250368188
no.alt.gledesutbrudd,no.sport.volleyball,1753,164,14,0.007356805044666317
no.slekt,no.tex,1836,218,15,0.007356547327121138
no.alt.troll,no.folklore.overtro,7,130,1,0.007352941176470588
no.folklore.overtro,no.slekt.etterlysning,130,1240,10,0.007352941176470588
no.it.os.os2,no.sources.wanted,331,218,4,0.007339449541284404
no.it.diverse,no.mswindow,605,358,7,0.007322175732217573
no.alt.motorsykler,no.sources.list,1688,101,13,0.00731981981981982
no.alt.irctreff,no.general,82,7075,52,0.007318789584799437
no.c,no.org.dnd,1036,66,8,0.007312614259597806
no.alt.arkiv,no.sport.fotball,199,629,6,0.0072992700729927005
no.ms-windows,no.pressemeldinger.diskusjon,3235,79,24,0.00729483282674772
no.reiser,no.velkommen,1050,55,8,0.007292616226071103
no.alt.pompelog,no.biz.nettilbydere,143,686,6,0.007290400972053463
no.biz.nettilbydere,no.sport.orientering,686,143,6,0.007290400972053463
no.slekt.etterlysning,no.typografi,1240,280,11,0.00728959575878065
no.norsk.fagord,no.slekt,243,1836,15,0.007267441860465116
no.norsk.fagord,no.slekt.programmer,243,589,6,0.007263922518159807
no.eunet.hjelp,no.slekt.programmer,244,589,6,0.007255139056831923
no.alt.radio_tv.irma1000,no.bil,209,2153,17,0.007249466950959489
no.kultur.fritid.friluftsliv,no.unix,95,1435,11,0.007241606319947334
no.test,no.vr,6386,166,47,0.007225211375864719
no.ms-windows,no.uninett.drift,3235,112,24,0.0072223894071622025
no.it.emacs,no.sport.volleyball,394,164,4,0.007220216606498195
no.org.dnd,no.reiser,66,1050,8,0.007220216606498195
no.pressemeldinger.diskusjon,no.spill,79,2992,22,0.007215480485405051
no.prat.aksjer,no.tex,480,218,5,0.007215007215007215
no.film,no.uninett.katalog,2587,68,19,0.007207890743550834
no.prat.aksjer,no.pressemeldinger.diskusjon,480,79,4,0.007207207207207207
no.eunet.drift,no.spill.sjakk,135,145,2,0.007194244604316547
no.it.os.os2,no.musikk.klassisk,331,229,4,0.007194244604316547
no.kjemi,no.kultur.fritid.friluftsliv,745,95,6,0.007194244604316547
no.pc,no.tungregning,7028,118,51,0.00718816067653277
no.alt.pompelog,no.bolig,143,978,8,0.0071877807726864335
no.alt.amiga,no.mswindow,343,358,5,0.007183908045977011
no.pc,no.uninett.hjelp,7028,124,51,0.007182087029995775
no.havforskning,no.sport.volleyball,397,164,4,0.00718132854578097
no.biz,no.www,55,3452,25,0.007179781734635267
no.film,no.pressemeldinger.diskusjon,2587,79,19,0.007177937287495277
no.alt.irctreff,no.film,82,2587,19,0.007169811320754717
no.spill.sjakk,no.telepost,145,417,4,0.007168458781362007
no.alt.amiga,no.pressemeldinger.diskusjon,343,79,3,0.007159904534606206
no.musikk.klassisk,no.pressemeldinger,229,334,4,0.007155635062611807
no.bil,no.sources.list,2153,101,16,0.0071492403932082215
no.linux,no.org.nobug.diverse,3019,90,22,0.007126660187884677
no.alt.troll,no.telepost,7,417,3,0.007125890736342043
no.embnet,no.sport.volleyball,260,164,3,0.007125890736342043
no.alt.pompelog,no.slekt,143,1836,14,0.0071246819338422395
no.eunet.hjelp,no.it.diverse,244,605,6,0.0071174377224199285
no.mswindow,no.speider,358,491,6,0.0071174377224199285
no.org.isoc-no,no.radio-tv,53,2075,15,0.00709891150023663
no.alt.troll,no.eunet.drift,7,135,1,0.0070921985815602835
no.folklore.overtro,no.svar,130,12,1,0.0070921985815602835
no.alt.sjokolade,no.biz,656,55,5,0.007082152974504249
no.alt.sjokolade,no.velkommen,656,55,5,0.007082152974504249
no.eunet.drift,no.sykkel,135,1148,9,0.00706436420722135
no.alt.config,no.sport.volleyball,407,164,4,0.007054673721340388
no.bolig,no.sport.volleyball,978,164,8,0.007054673721340388
no.it.os.os2,no.musikk,331,3667,28,0.007052896725440806
no.eunet.diverse,no.marked,141,8430,60,0.007049700387733521
no.alt.amiga,no.musikk.klassisk,343,229,4,0.007042253521126761
no.eunet.diverse,no.org.efn.nyheter,141,2,1,0.007042253521126761
no.eunet.diverse,no.spill.sjakk,141,145,2,0.007042253521126761
no.org.dnd,no.sport.diverse,66,1507,11,0.007042253521126761
no.folklore.generelt,no.tele,49,2097,15,0.0070389488503050214
no.musikk.gitar,no.sport.orientering,1148,143,9,0.0070202808112324495
no.alt.frustrasjoner,no.tungregning,3039,118,22,0.007017543859649123
no.alt.frustrasjoner,no.uninett.hjelp,3039,124,22,0.0070041388092964025
no.elektronikk,no.org.isoc-no,2250,53,16,0.006996064713598601
no.folklore.generelt,no.kultur.fritid.friluftsliv,49,95,1,0.006993006993006993
no.perl,no.svar,564,12,4,0.006993006993006993
no.amiga,no.it.os.os2,1543,331,13,0.006985491671144546
no.alt.god.jul,no.alt.troll,570,7,4,0.006980802792321117
no.tele,no.uninett.katalog,2097,68,15,0.0069767441860465115
no.student.samfund,no.test,255,6386,46,0.006974981046247157
no.marked.diskusjon,no.slekt,187,1836,14,0.006968641114982578
no.news.drift,no.velkommen,379,55,3,0.0069605568445475635
no.alt.mat,no.sport.volleyball,1286,164,10,0.006944444444444444
no.biz.annonser.data,no.folklore.generelt,1548,49,11,0.0069356872635561164
no.alt.fan.de-lillos,no.linux,176,3019,22,0.006933501418216199
no.biz,no.prat.narkotika,55,526,4,0.006932409012131715
no.litteratur,no.org.dnd,1532,66,11,0.006931316950220542
no.slekt.etterlysning,no.uninett.katalog,1240,68,9,0.006928406466512702
no.pressemeldinger.diskusjon,no.vitser,79,3555,25,0.006927126627874758
no.skole.diverse,no.sport.volleyball,563,164,5,0.006925207756232687
no.marked.data,no.nuug,7987,164,56,0.006917850525015441
no.kultur.fritid.friluftsliv,no.sport.diverse,95,1507,11,0.0069138906348208675
no.alt.radio_tv.irma1000,no.amiga,209,1543,12,0.006896551724137931
no.svar,no.typografi,12,280,2,0.006896551724137931
no.elektronikk,no.org.nobug.diverse,2250,90,16,0.0068846815834767644
no.linux,no.org.isoc-no,3019,53,21,0.00688298918387414
no.biz.annonser,no.spill.sjakk,2197,145,16,0.006878761822871883
no.alt.motorsykler,no.slekt.etterlysning,1688,1240,20,0.0068775790921595595
no.jus,no.velkommen,1851,55,13,0.006867406233491812
no.sources.wanted,no.test,218,6386,45,0.0068608019515169994
no.org.nobug.diverse,no.spill,90,2992,21,0.006860503103560928
no.bil,no.folklore.generelt,2153,49,15,0.006858710562414266
no.elektronikk,no.sources.list,2250,101,16,0.006852248394004282
no.alt.amiga,no.biz.nettilbydere,343,686,7,0.00684931506849315
no.org.decus,no.standard,18,129,1,0.00684931506849315
no.alt.amiga,no.marked.bil,343,1423,12,0.0068415051311288486
no.it.os.os2,no.religion,331,1583,13,0.006838506049447659
no.alt.motorsykler,no.pressemeldinger.diskusjon,1688,79,12,0.006837606837606838
no.pressemeldinger.diskusjon,no.slekt,79,1836,13,0.006834910620399579
no.alt.frustrasjoner,no.biz,3039,55,21,0.00683371298405467
no.sport.fotball,no.unix,629,1435,14,0.006829268292682927
no.hobby.diverse,no.uninett.katalog,817,68,6,0.006825938566552901
no.musikk.klassisk,no.org.dnd,229,66,2,0.006825938566552901
no.folklore.overtro,no.marked,130,8430,58,0.006821924253116914
no.alt.radio-tv.irma-1000,no.eunet.drift,309,135,3,0.006802721088435374
no.alt.troll,no.eunet.diverse,7,141,1,0.006802721088435374
no.eunet.hjelp,no.video,244,942,8,0.006791171477079796
no.alt.mat,no.folklore.generelt,1286,49,9,0.006787330316742082
no.folklore.generelt,no.unix,49,1435,10,0.0067842605156037995
no.mac,no.pressemeldinger.diskusjon,2742,79,19,0.006780870806566738
no.alt.tegneserier,no.spill.sjakk,1043,145,8,0.006779661016949152
no.biz.diskusjoner,no.sport.volleyball,431,164,4,0.00676818950930626
no.alt.gledesutbrudd,no.it.os.os2,1753,331,14,0.00676328502415459
no.biz,no.religion,55,1583,11,0.006760909649661954
no.alt.mat,no.velkommen,1286,55,9,0.006756756756756757
no.alt.pompelog,no.reiser,143,1050,8,0.006751054852320675
no.bolig,no.org.dnd,978,66,7,0.006750241080038573
no.marked.data,no.sources.wanted,7987,218,55,0.006748466257668712
no.marked.data,no.tex,7987,218,55,0.006748466257668712
no.biz,no.eunet.hjelp,55,244,2,0.006734006734006734
no.alt.pompelog,no.it.diverse,143,605,5,0.006729475100942127
no.media,no.sport.volleyball,734,164,6,0.006726457399103139
no.alt.flame,no.prat.aksjer,2514,480,20,0.006724949562878279
no.mail.diverse,no.velkommen,993,55,7,0.0067243035542747355
no.marked.jobb,no.org.dnd,2181,66,15,0.006720430107526882
no.alt.pompelog,no.alt.troll,143,7,1,0.006711409395973154
no.biz,no.kultur.fritid.friluftsliv,55,95,1,0.006711409395973154
no.medisin,no.sport.volleyball,1038,164,8,0.006700167504187605
no.mswindow,no.norsk.fagord,358,243,4,0.006700167504187605
no.eunet.drift,no.marked,135,8430,57,0.006699576868829337
no.musikk.klassisk,no.test,229,6386,44,0.006696088875361436
no.alt.motorsykler,no.tungregning,1688,118,12,0.006688963210702341
no.pressemeldinger,no.tungregning,334,118,3,0.0066815144766146995
no.biz.nettilbydere,no.uninett.katalog,686,68,5,0.006675567423230975
no.uninett.katalog,no.vitser,68,3555,24,0.0066685190330647405
no.marked.data,no.vr,7987,166,54,0.006667489813557229
no.alt.irctreff,no.uninett.skole,82,522,4,0.006666666666666667
no.marked.bil,no.org.nobug.diverse,1423,90,10,0.00665335994677312
no.alt.radio-tv.irma-1000,no.spill.sjakk,309,145,3,0.0066518847006651885
no.alt.diskusjoner,no.velkommen,2367,55,16,0.006650041562759767
no.sport.fotball,no.standard,629,129,5,0.006640106241699867
no.folklore.overtro,no.sport.fotball,130,629,5,0.006631299734748011
no.pc,no.uninett.drift,7028,112,47,0.006626251233610602
no.biz.annonser.data,no.uninett.hjelp,1548,124,11,0.006622516556291391
no.kultur.fritid.friluftsliv,no.stortinget,95,665,5,0.006622516556291391
no.radio-tv,no.velkommen,2075,55,14,0.006616257088846881
no.org.efn.diskusjon,no.svar,446,12,3,0.006593406593406593
no.irc,no.velkommen,1472,55,10,0.0065919578114700065
no.alt.flame,no.alt.irctreff,2514,82,17,0.006591702210158977
no.org.dnd,no.www,66,3452,23,0.006580829756795422
no.mswindow,no.sources.list,358,101,3,0.006578947368421052
no.alt.amiga,no.prat.seksualitet,343,883,8,0.006568144499178982
no.mswindow,no.student.samfund,358,255,4,0.006568144499178982
no.alt.irc-treff,no.sport.volleyball,296,164,3,0.006564551422319475
no.folklore.generelt,no.linux,49,3019,20,0.006561679790026247
no.it.os.os2,no.reiser,331,1050,9,0.006559766763848397
no.org.efn.diskusjon,no.sport.fotball,446,629,7,0.006554307116104869
no.slekt.etterlysning,no.sport.orientering,1240,143,9,0.006550218340611353
no.it.diverse,no.sport.volleyball,605,164,5,0.006544502617801047
no.alt.gullkorn,no.x,7,301,2,0.006535947712418301
no.marked.bil,no.tungregning,1423,118,10,0.006531678641410843
no.kultur.fritid.friluftsliv,no.www,95,3452,23,0.0065266742338251985
no.it.diverse,no.svar,605,12,4,0.0065252854812398045
no.alt.troll,no.lisp,7,302,2,0.006514657980456026
no.embnet,no.mswindow,260,358,4,0.006514657980456026
no.kultur.fritid.friluftsliv,no.radio-tv,95,2075,14,0.006493506493506494
no.radio_tv,no.uninett.fik,583,37,4,0.006493506493506494
no.kultur.fritid.friluftsliv,no.prat.narkotika,95,526,4,0.006482982171799027
no.biz.annonser,no.eunet.drift,2197,135,15,0.006473888649115235
no.spill.sjakk,no.vr,145,166,2,0.006472491909385114
no.biz.annonser.data,no.sport.volleyball,1548,164,11,0.006466784244562022
no.alt.flame,no.eunet.drift,2514,135,17,0.006458966565349544
no.alt.radio_tv.irma1000,no.medisin,209,1038,8,0.00645682001614205
no.medisin,no.velkommen,1038,55,7,0.006445672191528545
no.alt.flame,no.eunet.diverse,2514,141,17,0.006444275966641395
no.alt.irctreff,no.musikk,82,3667,24,0.006442953020134228
no.alt.katter,no.sport.volleyball,774,164,6,0.006437768240343348
no.alt.pompelog,no.prat.ufo,143,327,3,0.006423982869379015
no.alt.frustrasjoner,no.kultur.fritid.friluftsliv,3039,95,20,0.006422607578676943
no.hobby.diverse,no.uninett.hjelp,817,124,6,0.006417112299465241
no.alt.frustrasjoner,no.sources.list,3039,101,20,0.00641025641025641
no.lisp,no.svar,302,12,2,0.00641025641025641
no.spill.sjakk,no.svar,145,12,1,0.00641025641025641
no.org.dnd,no.skole.diverse,66,563,4,0.0064
no.biz,no.telepost,55,417,3,0.006396588486140725
no.alt.radio_tv.irma1000,no.reiser,209,1050,8,0.006394884092725819
no.media,no.velkommen,734,55,5,0.006377551020408163
no.biz,no.reiser,55,1050,7,0.006375227686703097
no.alt.radio-tv.irma-1000,no.alt.troll,309,7,2,0.006369426751592357
no.kultur.fritid.friluftsliv,no.news.drift,95,379,3,0.006369426751592357
no.org.dnd,no.prat.seksualitet,66,883,6,0.006362672322375398
no.linux,no.spill.sjakk,3019,145,20,0.006361323155216285
no.marked,no.standard,8430,129,54,0.006349206349206349
no.eunet.drift,no.hobby.diverse,135,817,6,0.006342494714587738
no.audio,no.folklore.generelt,2492,49,16,0.006336633663366337
no.alt.irctreff,no.sport.diverse,82,1507,10,0.006333122229259025
no.org.isoc-no,no.radio_tv,53,583,4,0.006329113924050633
no.sport.fotball,no.vr,629,166,5,0.006329113924050633
no.amiga,no.folklore.generelt,1543,49,10,0.006321112515802781
no.folklore.generelt,no.marked.jobb,49,2181,14,0.00631768953068592
no.org.isoc-no,no.www,53,3452,22,0.006316393913293138
no.alt.fan.de-lillos,no.alt.pompelog,176,143,2,0.006309148264984227
no.marked.bolig,no.org.dnd,892,66,6,0.0063025210084033615
no.radio-tv,no.sport.volleyball,2075,164,14,0.006292134831460674
no.lisp,no.org.decus,302,18,2,0.006289308176100629
no.bil,no.org.nobug.diverse,2153,90,14,0.006280843427545985
no.alt.mat.drikke,no.sport.orientering,659,143,5,0.006273525721455458
no.general,no.spill.sjakk,7075,145,45,0.0062717770034843206
no.alt.irctreff,no.pressemeldinger.diskusjon,82,79,1,0.00625
no.eunet.hjelp,no.prat.seksualitet,244,883,7,0.00625
no.org.nobug.diverse,no.www,90,3452,22,0.00625
no.eunet.diverse,no.sykkel,141,1148,8,0.00624512099921936
no.folklore.generelt,no.slekt.etterlysning,49,1240,8,0.00624512099921936
no.c,no.kultur.fritid.friluftsliv,1036,95,7,0.006227758007117438
no.sport.orientering,no.stortinget,143,665,5,0.0062266500622665
no.svar,no.vit.diverse,12,473,3,0.006224066390041493
no.biz.annonser,no.uninett.katalog,2197,68,14,0.006219458018658374
no.biz.diskusjoner,no.velkommen,431,55,3,0.006211180124223602
no.eunet.hjelp,no.norsk.fagord,244,243,3,0.006198347107438017
no.mswindow,no.video,358,942,8,0.006191950464396285
no.test,no.tungregning,6386,118,40,0.006188118811881188
no.alt.flame,no.org.nobug.diverse,2514,90,16,0.0061823802163833074
no.alt.radio_tv.irma1000,no.typografi,209,280,3,0.006172839506172839
no.it.emacs,no.kultur.fritid.friluftsliv,394,95,3,0.006172839506172839
no.org.dnd,no.slekt.etterlysning,66,1240,8,0.0061633281972265025
no.amiga,no.org.nobug.diverse,1543,90,10,0.0061614294516327784
no.musikk,no.org.nobug.diverse,3667,90,23,0.006159614354579539
no.folklore.generelt,no.radio-tv,49,2075,13,0.006158218853623875
no.prat.ufo,no.sport.volleyball,327,164,3,0.006147540983606557
no.musikk,no.sources.list,3667,101,23,0.006141522029372497
no.kultur.fritid.friluftsliv,no.net,95,1216,8,0.0061396776669224865
no.nuug,no.sport.volleyball,164,164,2,0.006134969325153374
no.prat.aksjer,no.svar,480,12,3,0.006134969325153374
no.alt.diskusjoner,no.kultur.fritid.friluftsliv,2367,95,15,0.006129955046996322
no.biz.annonser,no.sources.list,2197,101,14,0.006129597197898424
no.amiga,no.sources.list,1543,101,10,0.006119951040391677
no.alt.flame,no.tungregning,2514,118,16,0.0061162079510703364
no.biz,no.elektronikk,55,2250,14,0.006110868616324749
